ticker,cex,symbolToken,scToken,decToken,tickerPair,symbolPair,scPair,decPair,chain,favorite,dex_metax_ctd,dex_metax_dtc,dex_metax_pnl,dex_jumpx_ctd,dex_jumpx_dtc,dex_jumpx_pnl,dex_kyber_ctd,dex_kyber_dtc,dex_kyber_pnl,dex_okx_ctd,dex_okx_dtc,dex_okx_pnl,dex_krystal_ctd,dex_krystal_dtc,dex_krystal_pnl,feeWd_token_usdt,feeWd_pair_usdt,wd_token_ok,dp_pair_ok
"PIXFI","gate","PIXFI_USDT","0xd795eb12034c2b77d787a22292c26fab5f5c70aa","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","19201.23","1","1","1"
"UNHON","gate","UNHON_USDT","0x075756f3b6381a79633438faa8964946bf40163d","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.00353","1","1","1"
"RADAR","gate","RADAR_USDT","0x44709a920fCcF795fbC57BAA433cc3dd53C44DbE","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","3743.92","1","1","1"
"INSP","gate","INSP_USDT","0x186eF81fd8E77EEC8BfFC3039e7eC41D5FC0b457","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","781.86","1","1","1"
"OPEN","gate","OPEN_USDT","0xa227cc36938f0c9e09ce0e64dfab226cad739447","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","5.87","1","1","1"
"LBLOCK","gate","LBLOCK_USDT","0x2b867efD2dE4Ad2B583Ca0CB3dF9C4040Ef4D329","9","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0","1","1","1"
"PIXEL","gate","PIXEL_USDT","0x3429d03c6F7521AeC737a0BBF2E5ddcef2C3Ae31","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","121.64","1","1","1"
"UNDEAD","gate","UNDEAD_USDT","0x310C8F00b9dE3c31Ab95ea68feb6C877538f7947","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0","1","1","1"
"GHST","gate","GHST_USDT","0x3F382DbD960E3a9bbCeaE22651E88158d2791550","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","10.65","1","1","1"
"SKYA","gate","SKYA_USDT","0x623cd3a3edf080057892aaf8d773bbb7a5c9b6e9","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","1284.19","1","1","1"
"OPN1","gate","OPN1_USDT","0xc28eb2250d1ae32c7e74cfb6d6b86afc9beb6509","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","11090.16","1","1","1"
"STETH","gate","STETH_USDT","0xae7ab96520de3a18e5e111b5eaab095312d7fe84","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.00048","1","1","1"
"K21","gate","K21_USDT","0xb9d99c33ea2d86ec5ec6b8a4dd816ebba64404af","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","51.55","1","1","1"
"WALLET","gate","WALLET_USDT","0x88800092ff476844f74dc2fc427974bbee2794ae","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","100.37","1","1","1"
"CYBER","gate","CYBER_USDT","0x14778860e937f509e651192a90589de711fb88a9","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","1.9","1","1","1"
"AGLD","gate","AGLD_USDT","0x32353a6c91143bfd6c7d363b546e62a9a2489a20","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","4.1","1","1","1"
"AGLA","gate","AGLA_USDT","0x1F7e5118521B550bB1A9B435727c003eB033FC51","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","38284.84","1","1","1"
"AUDIO","gate","AUDIO_USDT","0x18aaa7115705e8be94bffebde57af9bfc265b998","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","56.82","1","1","1"
"OPUL","gate","OPUL_USDT","0x80d55c03180349fff4a229102f62328220a96444","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0","1","0","1"
"HOODON","gate","HOODON_USDT","0x998f02a9e343ef6e3e6f28700d5a20f839fd74e6","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.0142","1","1","1"
"TOKE","gate","TOKE_USDT","0x2e9d63788249371f1DFC918a52f8d799F4a38C94","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","20.61","1","1","1"
"WXTM","gate","WXTM_USDT","0xfd36fa88bb3fea8d1264fc89d70723b6a2b56958","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","1241.46","1","1","1"
"IONX","gate","IONX_USDT","0x02d3a27ac3f55d5d91fb0f52759842696a864217","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0","1","1","1"
"TONC","gate","TONC_USDT","0x6a6c2ada3ce053561c2fbc3ee211f23d9b8c520a","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","233.43","1","1","1"
"COOKPROTOCOL","gate","COOKPROTOCOL_USDT","0xff75ced57419bcaebe5f05254983b013b0646ef5","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","13717.42","1","1","1"
"CRCLON","gate","CRCLON_USDT","0x3632dea96a953c11dac2f00b4a05a32cd1063fae","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.0101","1","1","1"
"RING","gate","RING_USDT","0x9469d013805bffb7d3debe5e7839237e535ec483","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","2029.22","1","1","1"
"IOST","gate","IOST_USDT","0xfa1a856cfa3409cfa145fa4e20eb270df3eb21ab","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","892.86","1","1","1"
"BONDLY","gate","BONDLY_USDT","0x91dfbee3965baaee32784c2d546b7a0c62f268c9","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","3503.85","1","1","1"
"SHELL","gate","SHELL_USDT","0xf2c88757f8d03634671208935974b60a2a28bdb3","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","36.94","1","1","1"
"KIP","gate","KIP_USDT","0x946fb08103b400d1c79e07acccdef5cfd26cd374","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","14877.89","1","1","1"
"WEETH","gate","WEETH_USDT","0xCd5fE23C85820F7B72D0926FC9b05b43E359b7ee","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.000442","1","1","1"
"KNC","gate","KNC_USDT","0xdeFA4e8a7bcBA345F687a2f1456F5Edd9CE97202","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","6.56","1","1","1"
"CROWN","gate","CROWN_USDT","0xF3Bb9F16677F2B86EfD1DFca1c141A99783Fde58","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","1.61","1","1","1"
"SOPHIA","gate","SOPHIA_USDT","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","1213.71","1","1","1"
"CNNS","gate","CNNS_USDT","0x6c3be406174349cfa4501654313d97e6a31072e1","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0","1","1","1"
"MORPHO","gate","MORPHO_USDT","0x58d97b57bb95320f9a05dc918aef65434969c2b2","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.657","1","1","1"
"SPELLFIRE","gate","SPELLFIRE_USDT","0x3a0b022f32b3191d44e5847da12dc0b63fb07c91","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","21958.72","1","1","1"
"P00LS","gate","P00LS_USDT","0x881Ba05de1E78f549cC63a8f6Cabb1d4AD32250D","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","219.59","1","1","1"
"KRL","gate","KRL_USDT","0x464ebe77c293e473b48cfe96ddcf88fcf7bfdac0","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","6.69","1","1","1"
"KTN","gate","KTN_USDT","0x491e136ff7ff03e6ab097e54734697bb5802fc1c","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","132.1","1","1","1"
"VANRY","gate","VANRY_USDT","0x8de5b80a0c1b02fe4976851d030b36122dbb8624","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0","1","0","1"
"MAGATRUMP","gate","MAGATRUMP_USDT","0x6aa56e1d98b3805921c170eb4b3fe7d4fda6d89b","9","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","28.48","1","1","1"
"KYO","gate","KYO_USDT","0xb8f28c60dd8240141185a192fa4156a23e189305","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","62.11","1","1","1"
"ORBS","gate","ORBS_USDT","0xff56cc6b1e6ded347aa0b7676c85ab0b3d08b0fa","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","106.51","1","1","1"
"ORBR","gate","ORBR_USDT","0xdA30f261a962d5AAe94C9ecd170544600d193766","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","66.53","1","1","1"
"ORAI","gate","ORAI_USDT","0x4c11249814f11b9346808179cf06e71ac328c1b5","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","1.74","1","1","1"
"EDEN","gate","EDEN_USDT","0x24a3d725c37a8d1a66eb87f0e5d07fe67c120035","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","36.71","1","1","1"
"RFUEL","gate","RFUEL_USDT","0xaf9f549774ecedbd0966c52f250acc548d3f36e5","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","1419.04","1","1","1"
"LDO","gate","LDO_USDT","0x5a98fcbea516cf06857215779fd812ca3bef1b32","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","3.24","1","1","1"
"REACT","gate","REACT_USDT","0x817162975186d4d53dbf5a7377dd45376e2d2fc5","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","54.2","1","1","1"
"MATCH","gate","MATCH_USDT","0x7f78A88d77FA03F3cE4a94b14A0e1abB5eEEEDD7","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","218007.41","1","1","1"
"NODE","gate","NODE_USDT","0x2f714d7b9a035d4ce24af8d9b6091c07e37f43fb","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","72.83","1","1","1"
"CLORE","gate","CLORE_USDT","0xe60201989b8628f43dc0605f585a72bcf1f1e977","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","383.53","1","1","1"
"LIT","gate","LIT_USDT","0x232ce3bd40fcd6f80f3d55a522d03f25df784ee2","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","1.19","1","1","1"
"AZTEC","gate","AZTEC_USDT","0xa27ec0006e59f245217ff08cd52a7e8b169e62d2","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","53.5","1","1","1"
"ZAMA","gate","ZAMA_USDT","0xa12cc123ba206d4031d1c7f6223d1c2ec249f4f3","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","44.37","1","1","1"
"COINON","gate","COINON_USDT","0xf042cfa86cf1d598a75bdb55c3507a1f39f9493b","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.00625","1","1","1"
"PIRATE","gate","PIRATE_USDT","0x7613C48E0cd50E42dD9Bf0f6c235063145f6f8DC","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","228.36","1","1","1"
"COMP","gate","COMP_USDT","0xc00e94Cb662C3520282E6f5717214004A7f26888","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.0534","1","1","1"
"LEVER","gate","LEVER_USDT","0x4B5f49487ea7B3609b1aD05459BE420548789f1f","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","141904.36","1","1","1"
"LON","gate","LON_USDT","0x0000000000095413afc295d19edeb1ad7b71c952","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","3.49","1","1","1"
"PUSH","gate","PUSH_USDT","0xf418588522d5dd018b425e472991e52ebbeeeeee","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","85.18","1","1","1"
"NEIRO","gate","NEIRO_USDT","0x812ba41e071c7b7fa4ebcfb62df5f45f6fa853ee","9","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","17755.68","1","1","1"
"LPT","gate","LPT_USDT","0x58b6a8a3302369daec383334672404ee733ab239","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.462","1","1","1"
"COOK","gate","COOK_USDT","0x9f0c013016e8656bc256f948cd4b79ab25c7b94d","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","341.53","1","1","1"
"LRC","gate","LRC_USDT","0xBBbbCA6A901c926F240b89EacB641d8Aec7AEafD","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","40.75","1","1","1"
"LSK","gate","LSK_USDT","0x6033F7f88332B8db6ad452B7C6D5bB643990aE3f","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","7.99","1","1","1"
"DATA","gate","DATA_USDT","0x8f693ca8d21b157107184d29d398a8d082b38b76","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","1031.99","1","1","1"
"CORN","gate","CORN_USDT","0x44f49ff0da2498bcb1d3dc7c0f999578f67fd8c6","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","21.77","1","1","1"
"LINK","gate","LINK_USDT","0x514910771AF9Ca656af840dff83E8264EcF986CA","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.114","1","1","1"
"WILD","gate","WILD_USDT","0x2a3bff78b79a009976eea096a51a948a3dc00e34","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","51.84","1","1","1"
"PEIPEI","gate","PEIPEI_USDT","0x3ffeea07a27fab7ad1df5297fa75e77a43cb5790","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","140449438.2","1","1","1"
"AIOZ","gate","AIOZ_USDT","0x626e8036deb333b408be468f951bdb42433cbf18","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","16.05","1","1","1"
"SNET","gate","SNET_USDT","0xFf19138b039D938db46bDDA0067DC4BA132ec71C","8","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","607.64","1","1","1"
"BLUR","gate","BLUR_USDT","0x5283D291DBCF85356A21bA090E6db59121208b44","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","53.28","1","1","1"
"AZUR","gate","AZUR_USDT","0x9e6be44cc1236eef7e1f197418592d363bedcd5a","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","836.12","1","1","1"
"FLOKI","gate","FLOKI_USDT","0xcf0c122c6b73ff809c693db761e7baebe62b6a2e","9","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","34891.84","1","1","1"
"PEPECOIN","gate","PEPECOIN_USDT","0xa9e8acf069c58aec8825542845fd754e41a9489a","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","11.7","1","1","1"
"TROLLFACE","gate","TROLLFACE_USDT","0xf8ebf4849f1fa4faf0dff2106a173d3a6cb2eb3a","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","732600732.6","1","1","1"
"TSLAON","gate","TSLAON_USDT","0xf6b1117ec07684d3958cad8beb1b302bfd21103f","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.00262","1","1","1"
"MAI","gate","MAI_USDT","0x71d898c440af10566cea48e12c01f435ec788c7a","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0","1","1","1"
"MAK","gate","MAK_USDT","0xd073e6341a3aa6c4d94c4f8f20fbd1ede572b0da","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","562.11","1","1","1"
"EVER","gate","EVER_USDT","0x1ffEFD8036409Cb6d652bd610DE465933b226917","9","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","453.72","1","1","1"
"MAV","gate","MAV_USDT","0x7448c7456a97769f6cd04f1e83a4a23ccdc46abd","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","73.26","1","1","1"
"PLANET","gate","PLANET_USDT","0x2ad9addd0d97ec3cdba27f92bf6077893b76ab0b","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","5564830.27","1","1","1"
"BEAMX","gate","BEAMX_USDT","0x62d0a8458ed7719fdaf978fe5929c6d342b0bfce","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","609.76","1","1","1"
"QUICK","gate","QUICK_USDT","0xd2ba23de8a19316a638dc1e7a9adda1d74233368","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","107.5","1","1","1"
"MBG","gate","MBG_USDT","0x45e02bc2875a2914c4f585bbf92a6f28bc07cb70","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","2.81","1","1","1"
"AUCTION","gate","AUCTION_USDT","0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.23","1","1","1"
"MDF","gate","MDF_USDT","0x1a57367c6194199e5d9aea1ce027431682dfb411","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","2918","1","1","1"
"MDT","gate","MDT_USDT","0x814e0908b12A99FeCf5BC101bB5d0b8B5cDf7d26","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","111.94","1","1","1"
"MDX","gate","MDX_USDT","0xc56725b6430132de775c4e5b48c9b0318ce2fc69","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","1586.04","1","1","1"
"PLUME","gate","PLUME_USDT","0x4c1746a800d224393fe2470c70a35717ed4ea5f1","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","96.21","1","1","1"
"BMEX","gate","BMEX_USDT","0xb113c6cf239f60d380359b762e95c13817275277","6","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","10.07","1","1","1"
"RATING","gate","RATING_USDT","0xe8663a64a96169ff4d95b4299e7ae9a76b905b31","8","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","4698.59","1","1","1"
"RESOLV","gate","RESOLV_USDT","0x259338656198ec7a76c729514d3cb45dfbf768a1","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","24.16","1","1","1"
"IEFAON","gate","IEFAON_USDT","0xfeff7a377a86462f5a2a872009722c154707f09e","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.0112","1","1","1"
"MLN","gate","MLN_USDT","0xec67005c4e498ec7f55e092bd1d35cbc47c91892","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.301","1","1","1"
"PEPE","gate","PEPE_USDT","0x6982508145454Ce325dDbE47a25d4ec3d2311933","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","287604.26","1","1","1"
"DEVVE","gate","DEVVE_USDT","0x8248270620aa532e4d64316017be5e873e37cc09","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","36.64","1","1","1"
"MNT","gate","MNT_USDT","0x3c3a81e81dc49a522a592e7622a7e711c06bf354","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","1.39","1","1","1"
"OBOL","gate","OBOL_USDT","0x0b010000b7624eb9b3dfbc279673c76e9d29d5f7","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","71.94","1","1","1"
"PERP","gate","PERP_USDT","0xbc396689893d065f41bc2c6ecbee5e0085233447","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","28.92","1","1","1"
